,Commodity,Util,Value,Period,Group,Unit,Short Description,State,Year
755,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #40,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
756,GRAPES,ALL UTILIZATION PRACTICES,20,WEEK #27,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
757,GRAPES,ALL UTILIZATION PRACTICES,26,WEEK #28,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
758,GRAPES,ALL UTILIZATION PRACTICES,26,WEEK #29,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
759,GRAPES,ALL UTILIZATION PRACTICES,28,WEEK #30,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
760,GRAPES,ALL UTILIZATION PRACTICES,28,WEEK #31,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
761,GRAPES,ALL UTILIZATION PRACTICES,30,WEEK #32,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
762,GRAPES,ALL UTILIZATION PRACTICES,30,WEEK #33,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
763,GRAPES,ALL UTILIZATION PRACTICES,30,WEEK #34,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
764,GRAPES,ALL UTILIZATION PRACTICES,30,WEEK #35,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
765,GRAPES,ALL UTILIZATION PRACTICES,25,WEEK #36,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
766,GRAPES,ALL UTILIZATION PRACTICES,25,WEEK #37,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
767,GRAPES,ALL UTILIZATION PRACTICES,25,WEEK #38,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
768,GRAPES,ALL UTILIZATION PRACTICES,25,WEEK #39,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
769,GRAPES,ALL UTILIZATION PRACTICES,25,WEEK #40,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
770,GRAPES,ALL UTILIZATION PRACTICES,78,WEEK #27,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
771,GRAPES,ALL UTILIZATION PRACTICES,69,WEEK #28,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
772,GRAPES,ALL UTILIZATION PRACTICES,69,WEEK #29,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
773,GRAPES,ALL UTILIZATION PRACTICES,69,WEEK #30,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
774,GRAPES,ALL UTILIZATION PRACTICES,69,WEEK #31,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
775,GRAPES,ALL UTILIZATION PRACTICES,62,WEEK #32,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
776,GRAPES,ALL UTILIZATION PRACTICES,62,WEEK #33,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
777,GRAPES,ALL UTILIZATION PRACTICES,62,WEEK #34,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
778,GRAPES,ALL UTILIZATION PRACTICES,62,WEEK #35,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
779,GRAPES,ALL UTILIZATION PRACTICES,67,WEEK #36,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
780,GRAPES,ALL UTILIZATION PRACTICES,67,WEEK #37,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
781,GRAPES,ALL UTILIZATION PRACTICES,67,WEEK #38,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
782,GRAPES,ALL UTILIZATION PRACTICES,67,WEEK #39,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
783,GRAPES,ALL UTILIZATION PRACTICES,67,WEEK #40,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
784,GRAPES,ALL UTILIZATION PRACTICES,1,WEEK #27,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
785,GRAPES,ALL UTILIZATION PRACTICES,3,WEEK #28,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
786,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #29,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
787,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #30,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
788,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #31,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
789,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #32,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
790,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #33,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
791,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #34,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
792,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #35,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
793,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #36,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
794,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #37,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
795,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #38,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
796,GRAPES,ALL UTILIZATION PRACTICES,7,WEEK #39,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
797,GRAPES,ALL UTILIZATION PRACTICES,6,WEEK #40,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
798,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
799,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #28,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
800,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #29,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
801,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #30,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
802,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #31,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
803,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #32,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
804,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #33,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
805,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #34,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
806,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #35,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
807,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #36,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
808,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #37,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
809,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #38,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
810,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #39,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
811,GRAPES,ALL UTILIZATION PRACTICES,0,WEEK #40,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
812,GRAPES,ALL UTILIZATION PRACTICES,369,MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
813,GRAPES,ALL UTILIZATION PRACTICES,"187,000",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
814,GRAPES,ALL UTILIZATION PRACTICES,2,WEEK #37,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
815,GRAPES,ALL UTILIZATION PRACTICES,17,WEEK #38,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
816,GRAPES,ALL UTILIZATION PRACTICES,32,WEEK #39,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
817,GRAPES,ALL UTILIZATION PRACTICES,51,WEEK #40,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
818,GRAPES,ALL UTILIZATION PRACTICES,59,WEEK #41,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
819,GRAPES,ALL UTILIZATION PRACTICES,70,WEEK #42,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
820,GRAPES,ALL UTILIZATION PRACTICES,72,WEEK #43,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
821,GRAPES,ALL UTILIZATION PRACTICES,95,WEEK #44,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
822,GRAPES,ALL UTILIZATION PRACTICES,96,WEEK #45,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
823,GRAPES,ALL UTILIZATION PRACTICES,99,WEEK #46,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
824,GRAPES,ALL UTILIZATION PRACTICES,100,WEEK #47,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
825,GRAPES,ALL UTILIZATION PRACTICES,20,WEEK #37,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
826,GRAPES,ALL UTILIZATION PRACTICES,36,WEEK #38,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
827,GRAPES,ALL UTILIZATION PRACTICES,52,WEEK #39,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
828,GRAPES,ALL UTILIZATION PRACTICES,64,WEEK #40,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
829,GRAPES,ALL UTILIZATION PRACTICES,75,WEEK #41,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
830,GRAPES,ALL UTILIZATION PRACTICES,81,WEEK #42,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
831,GRAPES,ALL UTILIZATION PRACTICES,87,WEEK #43,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
832,GRAPES,ALL UTILIZATION PRACTICES,91,WEEK #44,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
833,GRAPES,ALL UTILIZATION PRACTICES,94,WEEK #45,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
834,GRAPES,ALL UTILIZATION PRACTICES,22,WEEK #37,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
835,GRAPES,ALL UTILIZATION PRACTICES,36,WEEK #38,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
836,GRAPES,ALL UTILIZATION PRACTICES,53,WEEK #39,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
837,GRAPES,ALL UTILIZATION PRACTICES,62,WEEK #40,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
838,GRAPES,ALL UTILIZATION PRACTICES,72,WEEK #41,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
839,GRAPES,ALL UTILIZATION PRACTICES,76,WEEK #42,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
840,GRAPES,ALL UTILIZATION PRACTICES,81,WEEK #43,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
841,GRAPES,ALL UTILIZATION PRACTICES,89,WEEK #44,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
842,GRAPES,ALL UTILIZATION PRACTICES,93,WEEK #45,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
843,GRAPES,ALL UTILIZATION PRACTICES,97,WEEK #46,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
844,GRAPES,ALL UTILIZATION PRACTICES,5.34,YEAR,FRUIT & TREE NUTS,TONS / ACRE,"YIELD, MEASURED IN TONS / ACRE",NY,2017
845,GRAPES,FRESH MARKET,"1,500",MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
846,GRAPES,FRESH MARKET,"3,000,000",YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
847,GRAPES,FRESH MARKET,"2,000",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
848,GRAPES,PROCESSING,357,MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
849,GRAPES,PROCESSING,"66,078,000",YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
850,GRAPES,PROCESSING,"185,000",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
851,GRAPES,"PROCESSING, JUICE",225,MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
852,GRAPES,"PROCESSING, JUICE","128,000",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
853,GRAPES,"PROCESSING, WINE",654,MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
854,GRAPES,"PROCESSING, WINE","57,000",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
855,GRAPES,UTILIZED,"69,078,000",YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
856,GRAPES,UTILIZED,"187,000",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
857,GRAPES,ALL UTILIZATION PRACTICES,226,MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
858,GRAPES,PROCESSING,"125,000",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
859,GRAPES,PROCESSING,"15,500",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
860,PEACHES,ALL UTILIZATION PRACTICES,"1,600",YEAR,FRUIT & TREE NUTS,ACRES,ACRES BEARING,NY,2017
861,PEACHES,ALL UTILIZATION PRACTICES,11,WEEK #27,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
862,PEACHES,ALL UTILIZATION PRACTICES,2,WEEK #28,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
863,PEACHES,ALL UTILIZATION PRACTICES,5,WEEK #29,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
864,PEACHES,ALL UTILIZATION PRACTICES,14,WEEK #30,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
865,PEACHES,ALL UTILIZATION PRACTICES,14,WEEK #31,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
866,PEACHES,ALL UTILIZATION PRACTICES,23,WEEK #32,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
867,PEACHES,ALL UTILIZATION PRACTICES,30,WEEK #33,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
868,PEACHES,ALL UTILIZATION PRACTICES,38,WEEK #34,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
869,PEACHES,ALL UTILIZATION PRACTICES,39,WEEK #35,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
870,PEACHES,ALL UTILIZATION PRACTICES,39,WEEK #36,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
871,PEACHES,ALL UTILIZATION PRACTICES,20,WEEK #27,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
872,PEACHES,ALL UTILIZATION PRACTICES,29,WEEK #28,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
873,PEACHES,ALL UTILIZATION PRACTICES,31,WEEK #29,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
874,PEACHES,ALL UTILIZATION PRACTICES,31,WEEK #30,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
875,PEACHES,ALL UTILIZATION PRACTICES,40,WEEK #31,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
876,PEACHES,ALL UTILIZATION PRACTICES,35,WEEK #32,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
877,PEACHES,ALL UTILIZATION PRACTICES,32,WEEK #33,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
878,PEACHES,ALL UTILIZATION PRACTICES,19,WEEK #34,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
879,PEACHES,ALL UTILIZATION PRACTICES,27,WEEK #35,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
880,PEACHES,ALL UTILIZATION PRACTICES,27,WEEK #36,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
881,PEACHES,ALL UTILIZATION PRACTICES,65,WEEK #27,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
882,PEACHES,ALL UTILIZATION PRACTICES,56,WEEK #28,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
883,PEACHES,ALL UTILIZATION PRACTICES,47,WEEK #29,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
884,PEACHES,ALL UTILIZATION PRACTICES,38,WEEK #30,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
885,PEACHES,ALL UTILIZATION PRACTICES,25,WEEK #31,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
886,PEACHES,ALL UTILIZATION PRACTICES,24,WEEK #32,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
887,PEACHES,ALL UTILIZATION PRACTICES,22,WEEK #33,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
888,PEACHES,ALL UTILIZATION PRACTICES,33,WEEK #34,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
889,PEACHES,ALL UTILIZATION PRACTICES,24,WEEK #35,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
890,PEACHES,ALL UTILIZATION PRACTICES,24,WEEK #36,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
891,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #27,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
892,PEACHES,ALL UTILIZATION PRACTICES,10,WEEK #28,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
893,PEACHES,ALL UTILIZATION PRACTICES,15,WEEK #29,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
894,PEACHES,ALL UTILIZATION PRACTICES,15,WEEK #30,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
895,PEACHES,ALL UTILIZATION PRACTICES,20,WEEK #31,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
896,PEACHES,ALL UTILIZATION PRACTICES,15,WEEK #32,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
897,PEACHES,ALL UTILIZATION PRACTICES,14,WEEK #33,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
898,PEACHES,ALL UTILIZATION PRACTICES,10,WEEK #34,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
899,PEACHES,ALL UTILIZATION PRACTICES,10,WEEK #35,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
900,PEACHES,ALL UTILIZATION PRACTICES,10,WEEK #36,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
901,PEACHES,ALL UTILIZATION PRACTICES,3,WEEK #27,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
902,PEACHES,ALL UTILIZATION PRACTICES,3,WEEK #28,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
903,PEACHES,ALL UTILIZATION PRACTICES,2,WEEK #29,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
904,PEACHES,ALL UTILIZATION PRACTICES,2,WEEK #30,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
905,PEACHES,ALL UTILIZATION PRACTICES,1,WEEK #31,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
906,PEACHES,ALL UTILIZATION PRACTICES,3,WEEK #32,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
907,PEACHES,ALL UTILIZATION PRACTICES,2,WEEK #33,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
908,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #34,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
